image,text,category,layout,difficulty,split,group_id,state,district,series,registration,separator,font,background,header_text,render_sha256
images/plate_023246.jpg,PB32NF1693,latin_only,two_line,medium,train,PB-32-NF-1693,PB,32,NF,1693,,Devanagari Sangam MN 0,white,,8705a3d649220b9409c140efa06b03f3a50eb63f429934b252b248e604dffad3
images/plate_023247.jpg,पीवाई८१एफएल२५७२,devanagari_only,two_line,clean,train,PY-81-FL-2572,PY,81,FL,2572,,Devanagari Sangam MN 1,yellow,,b24e231635edcb7117f0bdff7a87dd7d0cf72486684ed9abf72329c312494f6b
images/plate_023248.jpg,RJ२८HN९९१४,latin_letters_devanagari_digits,one_line,clean,train,RJ-28-HN-9914,RJ,28,HN,9914,,Arial Unicode,white,,3c062d7b96c48af27841171dfbe18ff2de6055f548a8f1e66b57a94e5c86131d
images/plate_023249.jpg,एसके 67 ज़ेडजे 4265,devanagari_letters_ascii_digits,header_registration,difficult,val,SK-67-ZJ-4265,SK,67,ZJ,4265, ,Devanagari Sangam MN 0,white,भारत सरकार,ec4bcc1b72782fff66505225ca7dd40e3ba602c9cd4acbeddf0fb1a5ea7e50e0
images/plate_023250.jpg,TN-६५-एन-७१९६,mixed_script,header_registration,clean,train,TN-65-N-7196,TN,65,N,7196,-,Devanagari Sangam MN 1,white,महाराष्ट्राची शान,0f0bdccc41c315773c6990f0b055148cff4dd68e46e0534ef5871f10c4956751
images/plate_023251.jpg,TR 66 VX 4698,latin_only,two_line,difficult,train,TR-66-VX-4698,TR,66,VX,4698, ,Arial Unicode,white,,87e8d2228639652ea00de0d26f4ca94c064683d62475a7ee46dbb01d1e910034
images/plate_023252.jpg,टीएस-०५-वीके-४१००,devanagari_only,header_registration,difficult,train,TS-05-VK-4100,TS,05,VK,4100,-,Devanagari Sangam MN 0,white,INDIA,1e99e0d161f62ec7711d511350a63f84ecd8eac8a01716eb3437502b5b498110
images/plate_023253.jpg,UK २१ S ०४०८,latin_letters_devanagari_digits,one_line,clean,val,UK-21-S-0408,UK,21,S,0408, ,Devanagari Sangam MN 1,white,,3d9f1d528e986dc1d6af62975a2017199888fe595555bc5e81fb8ed49659247f
images/plate_023254.jpg,यूपी 97 बी 6796,devanagari_letters_ascii_digits,two_line,difficult,train,UP-97-B-6796,UP,97,B,6796, ,Arial Unicode,white,,70f2ff427fab4e411a47b896b0816ef28f4d81a5879a9afe432d099551030809
images/plate_023255.jpg,WB-९६-एलएच-0110,mixed_script,one_line,medium,val,WB-96-LH-0110,WB,96,LH,0110,-,Devanagari Sangam MN 0,white,,0671c9588120f19e414c702230f36523d099f82ab3f95f8af755fcf6f59c8f9c
images/plate_023256.jpg,AN46FU6526,latin_only,one_line,clean,val,AN-46-FU-6526,AN,46,FU,6526,,Devanagari Sangam MN 1,white,,db922e562f967d374d3166c9d0ba820d8c44382d7952e22b44cb815813ebcdf3
images/plate_023257.jpg,एपी४७एपी५८३७,devanagari_only,one_line,clean,train,AP-47-AP-5837,AP,47,AP,5837,,Arial Unicode,yellow,,04a07bb9f0dbed60aa07be8581b7ecf8feaa9e49102f6561651e8665d7bd5d59
images/plate_023258.jpg,AR-१७-TL-६०८७,latin_letters_devanagari_digits,one_line,clean,train,AR-17-TL-6087,AR,17,TL,6087,-,Devanagari Sangam MN 0,yellow,,dd878b3bd8fe62c14710f5d3160560bcf8e207db296db49fdf6817abf947e800
images/plate_023259.jpg,एएस 36 जेपी 4612,devanagari_letters_ascii_digits,one_line,difficult,val,AS-36-JP-4612,AS,36,JP,4612, ,Devanagari Sangam MN 1,white,,52ff7396b66b702d7265457537641a3f94d466e1e25adc9aae08ce7f15d5d8e3
images/plate_023260.jpg,BR २२ जीएफ 1202,mixed_script,two_line,clean,train,BR-22-GF-1202,BR,22,GF,1202, ,Arial Unicode,white,,8c656b1138de8ba550e17fca55256306622ba09eb0e5b25bf20233740f2603d3
images/plate_023261.jpg,CG 52 AK 8789,latin_only,header_registration,clean,train,CG-52-AK-8789,CG,52,AK,8789, ,Devanagari Sangam MN 0,yellow,भारत सरकार,55bff5e2e0382b80dafcae540d146ae7ff3b1285315eb4acebba60639934caf2
images/plate_023262.jpg,सीएच०४एक्सई७३३६,devanagari_only,two_line,medium,train,CH-04-XE-7336,CH,04,XE,7336,,Devanagari Sangam MN 1,white,,97324e40431da8e52b1e4a4e9f18608d8d22e617e86d663e579b58b136a73c65
images/plate_023263.jpg,DD५६WB९४०१,latin_letters_devanagari_digits,one_line,medium,train,DD-56-WB-9401,DD,56,WB,9401,,Arial Unicode,white,,0b1471dc71367576e9dd2b10bf3e1b2c8b35e3c9a837e7d80f4773810cf69b4f
images/plate_023264.jpg,डीएल98एमई8689,devanagari_letters_ascii_digits,one_line,clean,train,DL-98-ME-8689,DL,98,ME,8689,,Devanagari Sangam MN 0,white,,d59a26383f92df889ee54bca267bc8d9e6768dbba7fcadf7b7b58435f4693ae6
images/plate_023265.jpg,GA ८२ एनआर 4629,mixed_script,one_line,clean,train,GA-82-NR-4629,GA,82,NR,4629, ,Devanagari Sangam MN 1,yellow,,04d974c9dc27ed8ce97804cc674c5b8c50ddcb2089660611c4618e4c3795f8ef
images/plate_023266.jpg,GJ 21 SG 3174,latin_only,two_line,difficult,val,GJ-21-SG-3174,GJ,21,SG,3174, ,Arial Unicode,white,,0cdcc0c3f9d978eecc745d9b3329a444e8262b29cf61e8c056245bb78dfaf8a2
images/plate_023267.jpg,एचपी-०७-आरएफ-७०२५,devanagari_only,two_line,medium,val,HP-07-RF-7025,HP,07,RF,7025,-,Devanagari Sangam MN 0,white,,4447e9e779aca09769e4a629e57d01394084c1bfbf97aefe32223d29965653dc
images/plate_023268.jpg,HR५३SC७६८१,latin_letters_devanagari_digits,one_line,clean,train,HR-53-SC-7681,HR,53,SC,7681,,Devanagari Sangam MN 1,white,,01207d7e61fee237a529b0db39b744576ce8fc73250abff6c54fbc8721d1ea40
images/plate_023269.jpg,जेएच-89-एनएस-6986,devanagari_letters_ascii_digits,one_line,medium,train,JH-89-NS-6986,JH,89,NS,6986,-,Arial Unicode,white,,87765cff889885f6561a970b9793b2788749de0d94ad2aa7297704fa88122be8
images/plate_023270.jpg,JK-३९-एल-1716,mixed_script,two_line,clean,train,JK-39-L-1716,JK,39,L,1716,-,Devanagari Sangam MN 0,white,,fae74c6c4956e3f48d5a9833f38487c5ea90df80b33d7b85551912151efed638
images/plate_023271.jpg,KA 25 VV 6758,latin_only,one_line,medium,train,KA-25-VV-6758,KA,25,VV,6758, ,Devanagari Sangam MN 1,yellow,,3103f0d40b389960b3fb5522a4203e388fb2c12f305b721539901915a02dbc66
images/plate_023272.jpg,केएल ५८ जेई ९१०२,devanagari_only,two_line,difficult,train,KL-58-JE-9102,KL,58,JE,9102, ,Arial Unicode,white,,3f892e9086d8eaff2d6baad07c01fd73b1cc35e198d2252124dc8f9ddd872376
images/plate_023273.jpg,LA५७BX७५०७,latin_letters_devanagari_digits,one_line,clean,train,LA-57-BX-7507,LA,57,BX,7507,,Devanagari Sangam MN 0,white,,ef5bf9baa563034f017209e611f066d67c944b902c6baf48791e4836f522f0e4
images/plate_023274.jpg,एलडी 56 बीएल 8649,devanagari_letters_ascii_digits,two_line,difficult,train,LD-56-BL-8649,LD,56,BL,8649, ,Devanagari Sangam MN 1,white,,68fc5a6df02d296d1d7cbe5edd86ef75f4025bfa144bda1a68b8909239cf988c
images/plate_023275.jpg,MH-८५-ओ-8897,mixed_script,one_line,clean,val,MH-85-O-8897,MH,85,O,8897,-,Arial Unicode,yellow,,eec7dd9e7ea024f3873f44f9f55580d0b5949b474f23e0f6cf7002a141a55860
images/plate_023276.jpg,ML75B6843,latin_only,one_line,clean,train,ML-75-B-6843,ML,75,B,6843,,Devanagari Sangam MN 0,white,,0318ba5b8756691cb9ce83f7f8c3defb2549c7b7402fdfcc61f71960f8f9775f
images/plate_023277.jpg,एमएन-३२-डब्ल्यू-८३२३,devanagari_only,one_line,clean,train,MN-32-W-8323,MN,32,W,8323,-,Devanagari Sangam MN 1,yellow,,e196514d2fd0f6321df9214692e166cad4311060c5e2bc0a82133855d2359e1b
images/plate_023278.jpg,MP८३B१२२३,latin_letters_devanagari_digits,one_line,medium,train,MP-83-B-1223,MP,83,B,1223,,Arial Unicode,white,,dc6371cbefdc2d9a012ac142f86910d5a28d3be9fe25a7721a80b0bc88410cd6
images/plate_023279.jpg,एमज़ेड59एमसी4385,devanagari_letters_ascii_digits,one_line,clean,train,MZ-59-MC-4385,MZ,59,MC,4385,,Devanagari Sangam MN 0,yellow,,8f01976638f0a22607b87ba172a51d1837e5a49288bc43fadec8aadcd2b5b727
images/plate_023280.jpg,एनएल94ZK३०८१,mixed_script,one_line,clean,train,NL-94-ZK-3081,NL,94,ZK,3081,,Devanagari Sangam MN 1,white,,7891c0655899d76086de50da623e3c8a55339d9ce7b2172cf470725bf6e4b80d
images/plate_023281.jpg,OD-03-UH-5030,latin_only,one_line,clean,train,OD-03-UH-5030,OD,03,UH,5030,-,Arial Unicode,white,,f4e5f80ffec13967afb634840f061e468d453836891f1ba5e64eeb68d3a79111
images/plate_023282.jpg,पीबी७०डीडी००१०,devanagari_only,one_line,difficult,train,PB-70-DD-0010,PB,70,DD,0010,,Devanagari Sangam MN 0,white,,1708e09773d4a83add1ee40f3ffcf2c1fe088f3769d0f402fa2082d74796ea71
images/plate_023283.jpg,PY३७SP५५७३,latin_letters_devanagari_digits,one_line,clean,train,PY-37-SP-5573,PY,37,SP,5573,,Devanagari Sangam MN 1,white,,7aab5df473c5e1be4eb61c20280c1d4e4816120a9c0b860af0a319e6d673f2d9
images/plate_023284.jpg,आरजे69वाईवी5007,devanagari_letters_ascii_digits,one_line,medium,train,RJ-69-YV-5007,RJ,69,YV,5007,,Arial Unicode,white,,adda7c14b563051087a5e342bfb7717dd145bb902d3911709e64f6d2738509ca
images/plate_023285.jpg,एसके ३० S 3888,mixed_script,two_line,clean,val,SK-30-S-3888,SK,30,S,3888, ,Devanagari Sangam MN 0,white,,cfff8641d7cce1684474a61b77f735a21c00bd51d2ffeee4468ec91cf56d208e
images/plate_023286.jpg,TN-01-FR-6230,latin_only,two_line,difficult,train,TN-01-FR-6230,TN,01,FR,6230,-,Devanagari Sangam MN 1,white,,824fa79ac27f0826fd49ce41529a7625b9881b336492e69804626a2c8019e560
images/plate_023287.jpg,टीआर०६एनएच८९५५,devanagari_only,two_line,difficult,train,TR-06-NH-8955,TR,06,NH,8955,,Arial Unicode,yellow,,da6d6dc736eea361416ea77a987b2da3369cea15dbb55ed3c080d160115d5264
images/plate_023288.jpg,TS ५५ FF २३९९,latin_letters_devanagari_digits,one_line,clean,train,TS-55-FF-2399,TS,55,FF,2399, ,Devanagari Sangam MN 0,white,,ac5d7b67bd84a8f4dc66f1fa5ac8d1f7414b7179968f6ae3b65ca90f93031916
images/plate_023289.jpg,यूके44क्यूएच8181,devanagari_letters_ascii_digits,header_registration,medium,train,UK-44-QH-8181,UK,44,QH,8181,,Devanagari Sangam MN 1,white,परिवहन,20ef8c6113449c78e65f78be9f6f1a674c968127cf3cba8982b3d17b6764009d
images/plate_023290.jpg,यूपी 66 HW ६२०८,mixed_script,two_line,clean,train,UP-66-HW-6208,UP,66,HW,6208, ,Arial Unicode,white,,92b25f8f1806396e61c65c4c3b83400fec093bf862c93e735101289dbae0cbbd
images/plate_023291.jpg,WB64WR2787,latin_only,one_line,medium,train,WB-64-WR-2787,WB,64,WR,2787,,Devanagari Sangam MN 0,white,,5cb14f62cfc3b8ed86cb7808ea06ea9775b7e540b4aa6f1d598c3d9713ab6473
images/plate_023292.jpg,एएन१३एसएस२०१९,devanagari_only,one_line,medium,val,AN-13-SS-2019,AN,13,SS,2019,,Devanagari Sangam MN 1,white,,dcb1b22580c53f0cf44b26da87321fbeea9e497e2a9a29a9bd2d989a5bbd2cb6
images/plate_023293.jpg,AP ०२ JQ ३२५७,latin_letters_devanagari_digits,two_line,clean,train,AP-02-JQ-3257,AP,02,JQ,3257, ,Arial Unicode,white,,fe1d4cddd78ecdcc1ac193213eda066505867813dfd7998c0f3c08f72a66e32e
images/plate_023294.jpg,एआर 57 वाईओ 4046,devanagari_letters_ascii_digits,one_line,difficult,train,AR-57-YO-4046,AR,57,YO,4046, ,Devanagari Sangam MN 0,white,,57b271ffff38ec9d0e97b05db3bad5980c84632728ced8d590f4730a95238052
images/plate_023295.jpg,एएस-64-HA-३२८७,mixed_script,one_line,medium,train,AS-64-HA-3287,AS,64,HA,3287,-,Devanagari Sangam MN 1,white,,a5db58b89f3a7526a22226d7d8fdffeab2b8187e704636b466116764f66caa71
images/plate_023296.jpg,BR96PJ1638,latin_only,two_line,difficult,train,BR-96-PJ-1638,BR,96,PJ,1638,,Arial Unicode,white,,4898a0af52d81df4f7099760df050641617e2d48acd3b58d4a972e454110b87d
images/plate_023297.jpg,सीजी६८एलजी५६८८,devanagari_only,one_line,clean,train,CG-68-LG-5688,CG,68,LG,5688,,Devanagari Sangam MN 0,white,,242ab4d74499fd13dc252b78f8097e6ee56af3fd1d78bee7fce652491e3c2835
images/plate_023298.jpg,CH३४SW१२८१,latin_letters_devanagari_digits,one_line,medium,train,CH-34-SW-1281,CH,34,SW,1281,,Devanagari Sangam MN 1,white,,b7ef717de55223fac4e3198cc3fe83d31ce448c3a2a259971b236f8e6c14fa76
images/plate_023299.jpg,डीडी 66 केपी 2250,devanagari_letters_ascii_digits,one_line,medium,val,DD-66-KP-2250,DD,66,KP,2250, ,Arial Unicode,white,,15dea5ce80e98355a91bf8de96dfc9e268707603e4c8f17b08433fa917c8d183
images/plate_023300.jpg,DL-०१-क्यू-३४८०,mixed_script,two_line,medium,train,DL-01-Q-3480,DL,01,Q,3480,-,Devanagari Sangam MN 0,white,,a6626604104a97b4e80f22dbc26d372f359cd62fd9686431a213241f40f5f95c
images/plate_023301.jpg,GA-88-JT-7347,latin_only,one_line,difficult,train,GA-88-JT-7347,GA,88,JT,7347,-,Devanagari Sangam MN 1,white,,cbff00ffb82a9a3d59f09e411419855ffd6511358ed1aa09c33af426e7dcb42d
images/plate_023302.jpg,जीजे ०९ ई ४४१४,devanagari_only,one_line,medium,train,GJ-09-E-4414,GJ,09,E,4414, ,Arial Unicode,yellow,,563781e78150466aafbdf03b3a2307dcf2bfc0bd6f26b4e5ba65421cd6967977
images/plate_023303.jpg,HP २१ BI ४६३२,latin_letters_devanagari_digits,two_line,clean,train,HP-21-BI-4632,HP,21,BI,4632, ,Devanagari Sangam MN 0,white,,a4d188a3cee695b9c0c4e93655ce31116f370c7a6816e30bcc389b55049af7a7
images/plate_023304.jpg,एचआर08ज़ेडजे4170,devanagari_letters_ascii_digits,two_line,clean,train,HR-08-ZJ-4170,HR,08,ZJ,4170,,Devanagari Sangam MN 1,yellow,,e08f7392deb5519adb52611102c3d21e1f71209c4ea474910aaeb9782b4bdba1
images/plate_023305.jpg,जेएच 58 XJ १७८१,mixed_script,two_line,difficult,train,JH-58-XJ-1781,JH,58,XJ,1781, ,Arial Unicode,yellow,,1913a9a972c84722fd394bb5749605a4f2f72d5406c21d3e42f57820e3c286e1
images/plate_023306.jpg,JK 42 BX 4383,latin_only,one_line,clean,train,JK-42-BX-4383,JK,42,BX,4383, ,Devanagari Sangam MN 0,white,,c6114a7f856307a60fc1781f0ddf182ac77e77439c7d04c038b7a84bbd33e443
images/plate_023307.jpg,केए-३५-ए-९०२१,devanagari_only,one_line,medium,val,KA-35-A-9021,KA,35,A,9021,-,Devanagari Sangam MN 1,white,,d851b50a4659ca2d2d8250ea09a63501a5c577397a39ad11297b24c45885bfbb
images/plate_023308.jpg,KL १७ JL ०२३०,latin_letters_devanagari_digits,one_line,clean,train,KL-17-JL-0230,KL,17,JL,0230, ,Arial Unicode,white,,03807aefd5d84d3fe3841447f842b65142cc7c91c974154986838ed29c73493e
images/plate_023309.jpg,एलए66एके3451,devanagari_letters_ascii_digits,two_line,clean,train,LA-66-AK-3451,LA,66,AK,3451,,Devanagari Sangam MN 0,white,,5c5fca1b5d50b2579af5685c51604fcaf2b83c61d6452f1c164bef83e9d1ded6
images/plate_023310.jpg,एलडी50US१३४९,mixed_script,two_line,medium,train,LD-50-US-1349,LD,50,US,1349,,Devanagari Sangam MN 1,white,,6f63edcec9727fe388dc1fb0dee42807a9316be219c0cbbb9a0d9a7f6938f2df
images/plate_023311.jpg,MH 79 ZR 3763,latin_only,two_line,difficult,train,MH-79-ZR-3763,MH,79,ZR,3763, ,Arial Unicode,white,,acd1f2c6b8952a090c5158f14fe2630d0bcff21c5613670ca5309353bc930c90
images/plate_023312.jpg,एमएल२५पीएक्स३२९३,devanagari_only,one_line,difficult,train,ML-25-PX-3293,ML,25,PX,3293,,Devanagari Sangam MN 0,white,,8a70b8990c2251a7c05e6e2eba107ddb317f70aac18a7485228dfe5430f4cf5a
images/plate_023313.jpg,MN८८BA०९०७,latin_letters_devanagari_digits,two_line,medium,train,MN-88-BA-0907,MN,88,BA,0907,,Devanagari Sangam MN 1,white,,2fa7113f30e3d4931176b485f204b19231e69fb62e872c6bb935d5be98ca204b
images/plate_023314.jpg,एमपी 15 वीज़ेड 5533,devanagari_letters_ascii_digits,header_registration,clean,train,MP-15-VZ-5533,MP,15,VZ,5533, ,Arial Unicode,white,महाराष्ट्राची शान,05cd3aece23ce9ba307c140684187941e948933572a115d18899bb13b1ca850e
images/plate_023315.jpg,MZ ०२ आरपी 7946,mixed_script,one_line,medium,train,MZ-02-RP-7946,MZ,02,RP,7946, ,Devanagari Sangam MN 0,yellow,,a9fd372b9c82c89342c60beb19d9e58c723cfef6d97fa769deda2dd3948d04aa
images/plate_023316.jpg,NL 11 JH 4282,latin_only,two_line,clean,train,NL-11-JH-4282,NL,11,JH,4282, ,Devanagari Sangam MN 1,white,,8c5edb610dbcdc050cd2b0543940cdf33b3c8a57dcfe357a9dc7499c38f15f4d
images/plate_023317.jpg,ओडी१०डीएच०५७७,devanagari_only,two_line,difficult,train,OD-10-DH-0577,OD,10,DH,0577,,Arial Unicode,white,,b2add4e2bd1c4cfa1315b593cd05a9076cf33718c4d2fae8e75b2e3776274c7b
images/plate_023318.jpg,PB २२ LK ४८५६,latin_letters_devanagari_digits,one_line,difficult,train,PB-22-LK-4856,PB,22,LK,4856, ,Devanagari Sangam MN 0,yellow,,9296671be56381ee8df97c69a1f327e79bfd622da2e44c282765c4379a07cc1d
images/plate_023319.jpg,पीवाई63डब्ल्यू0742,devanagari_letters_ascii_digits,one_line,difficult,train,PY-63-W-0742,PY,63,W,0742,,Devanagari Sangam MN 1,white,,c993fa403278247bba8379b8e687c187732202c50bab2953c0300610b6875802
images/plate_023320.jpg,RJ ९५ एक्स ३३३९,mixed_script,one_line,medium,train,RJ-95-X-3339,RJ,95,X,3339, ,Arial Unicode,white,,89fdb902d8254348ca620087ffb637f1d027a98cc4c27e5b5bc0fac657fd7914
images/plate_023321.jpg,SK 47 LL 7664,latin_only,header_registration,medium,train,SK-47-LL-7664,SK,47,LL,7664, ,Devanagari Sangam MN 0,white,भारत,68661c04da0a9cb032e618f2ca500083b4a833815f11f54da215915c233157f3
images/plate_023322.jpg,टीएन४३बी६०९१,devanagari_only,two_line,clean,train,TN-43-B-6091,TN,43,B,6091,,Devanagari Sangam MN 1,yellow,,da6ee3b2c18fdb4c34e4fea262a822fb3917553ac4576380f4006b3c2b719ac4
images/plate_023323.jpg,TR५५QK८०७९,latin_letters_devanagari_digits,two_line,medium,train,TR-55-QK-8079,TR,55,QK,8079,,Arial Unicode,white,,baeb7af4e590e50f92b3fa84fa03a91f3f8ea2e144d62ed65af814698d351895
images/plate_023324.jpg,टीएस 67 जीजे 7700,devanagari_letters_ascii_digits,one_line,difficult,train,TS-67-GJ-7700,TS,67,GJ,7700, ,Devanagari Sangam MN 0,white,,0c9b2abe6094f1dc7c0d79b1e19cacc0e1e270ca231a7272d02477b85a107a3b
images/plate_023325.jpg,यूके43AW६६५३,mixed_script,one_line,medium,train,UK-43-AW-6653,UK,43,AW,6653,,Devanagari Sangam MN 1,white,,3a271b5afcebaa18d65603ae1b45138c8a9154548607c8a36fbcb8798d8a760c
images/plate_023326.jpg,UP-85-UO-6591,latin_only,header_registration,medium,train,UP-85-UO-6591,UP,85,UO,6591,-,Arial Unicode,white,महाराष्ट्र,afa7c92fbb8ab9fa3406fcec1555c98bc9686d3ca27c989b7a72f147678926b2
images/plate_023327.jpg,डब्ल्यूबी १७ वी ८७१८,devanagari_only,one_line,medium,train,WB-17-V-8718,WB,17,V,8718, ,Devanagari Sangam MN 0,white,,e738fa67fe30d754da86939ba741eae25e1136e8d7f054b3f43a9b11c33e6a1f
images/plate_023328.jpg,AN ३८ YL ६३५३,latin_letters_devanagari_digits,one_line,clean,train,AN-38-YL-6353,AN,38,YL,6353, ,Devanagari Sangam MN 1,white,,a90abd9ffb4ef57751e9cf15b53ab1c2bba0122c93e190a71639d0b88c201fee
images/plate_023329.jpg,एपी-18-जेजे-6196,devanagari_letters_ascii_digits,two_line,difficult,train,AP-18-JJ-6196,AP,18,JJ,6196,-,Arial Unicode,white,,cca6afcd7b68dad98033f0fb446c0d190eff8dbe3abe045b7b268ab503161f38
images/plate_023330.jpg,एआर ११ PM 8262,mixed_script,one_line,medium,val,AR-11-PM-8262,AR,11,PM,8262, ,Devanagari Sangam MN 0,white,,bc59aa02224696bf7c3e2a487f1e6f54c3175125fa184ebee0557618523cb51a
images/plate_023331.jpg,AS11MU8758,latin_only,one_line,medium,train,AS-11-MU-8758,AS,11,MU,8758,,Devanagari Sangam MN 1,white,,a82c586ddd81b0578b992083dcbbf3b417931786cf33958496220e5513f44897
images/plate_023332.jpg,बीआर५७टीएल०७७०,devanagari_only,one_line,difficult,train,BR-57-TL-0770,BR,57,TL,0770,,Arial Unicode,yellow,,8b48563316df497065dc68e6175d5d111cf2e3976d9e378b4ad8e91ce0eeec99
images/plate_023333.jpg,CG६१LT८८२५,latin_letters_devanagari_digits,one_line,medium,train,CG-61-LT-8825,CG,61,LT,8825,,Devanagari Sangam MN 0,white,,3b214e7ee0c764f066fe747dc3c4773012776e129154d9897f1508c0b0aa2135
images/plate_023334.jpg,सीएच50टीबी2971,devanagari_letters_ascii_digits,two_line,difficult,train,CH-50-TB-2971,CH,50,TB,2971,,Devanagari Sangam MN 1,white,,53ced297dbd4966ae13f8aa85b10e73d37bb59ccab79571af176b5c472b71a6a
images/plate_023335.jpg,DD८५जीएन3704,mixed_script,one_line,clean,train,DD-85-GN-3704,DD,85,GN,3704,,Arial Unicode,yellow,,3a381f3a36f29465041db32c42e1b068524e578087e999acc06be49bf1c5c595
images/plate_023336.jpg,DL-47-V-3306,latin_only,one_line,clean,val,DL-47-V-3306,DL,47,V,3306,-,Devanagari Sangam MN 0,white,,a2ee3933de6c92e6bc875334124345dcdb6db78e7496d1bd182ba34309ba5253
images/plate_023337.jpg,जीए-४२-ईएम-०३४२,devanagari_only,one_line,difficult,train,GA-42-EM-0342,GA,42,EM,0342,-,Devanagari Sangam MN 1,white,,167594aab862d1bc35df293722a3fb5ab3bd57ac78048d8602f7cb7322d06e9c
images/plate_023338.jpg,GJ ४९ H ६५३२,latin_letters_devanagari_digits,two_line,medium,val,GJ-49-H-6532,GJ,49,H,6532, ,Arial Unicode,white,,6afe0b64f300bdf525fe7116b2ef454fd52351d189da73ad630ec4a082368383
images/plate_023339.jpg,एचपी-94-एस-9478,devanagari_letters_ascii_digits,two_line,medium,train,HP-94-S-9478,HP,94,S,9478,-,Devanagari Sangam MN 0,yellow,,717449e97f5c136ed1f55fb7f5de454b76141c7aa52990de7df7243aec0450ea
images/plate_023340.jpg,HR-४९-आईडब्ल्यू-4704,mixed_script,two_line,medium,train,HR-49-IW-4704,HR,49,IW,4704,-,Devanagari Sangam MN 1,white,,ebb67736995f20e27772b289db1f18f57b372c1ada0e104bd856275046f51400
images/plate_023341.jpg,JH-34-SQ-6238,latin_only,one_line,medium,train,JH-34-SQ-6238,JH,34,SQ,6238,-,Arial Unicode,white,,028184c5e515538797970ff3361ac3aa856945796650f70a98c09933427ee1d2
images/plate_023342.jpg,जेके८८एसपी०९५०,devanagari_only,one_line,medium,train,JK-88-SP-0950,JK,88,SP,0950,,Devanagari Sangam MN 0,white,,bf9115e75be1ad77fb08a1064ba02e6b48935f6d8fccbcd05fa9e865954b075b
images/plate_023343.jpg,KA ५७ YF २९६५,latin_letters_devanagari_digits,one_line,difficult,train,KA-57-YF-2965,KA,57,YF,2965, ,Devanagari Sangam MN 1,white,,8384ed24a99336753439501af3c3af04e34b310cf29cd90da112e249cee7c432
images/plate_023344.jpg,केएल-05-एसवाई-7510,devanagari_letters_ascii_digits,one_line,medium,train,KL-05-SY-7510,KL,05,SY,7510,-,Arial Unicode,white,,6e9148a47fc555f32a5c6df84338c5faf8191d552f94bb6ecd0ec8fc25fa7845
images/plate_023345.jpg,एलए ६८ D 7674,mixed_script,two_line,medium,train,LA-68-D-7674,LA,68,D,7674, ,Devanagari Sangam MN 0,white,,6bbb1d9a0b1ce32b0208cb81c69b8574a5a03f26b76f5773d834a08f16606220
images/plate_023346.jpg,LD-73-MU-2100,latin_only,one_line,difficult,train,LD-73-MU-2100,LD,73,MU,2100,-,Devanagari Sangam MN 1,white,,b6bebe446357d96432656322bff0d98416f1fe6344f29c82b51e5fb57e68a463
images/plate_023347.jpg,एमएच २८ वी ५०६७,devanagari_only,two_line,medium,train,MH-28-V-5067,MH,28,V,5067, ,Arial Unicode,white,,46c2f93148c213bb854ddbf2b1ace1828ec149e06a56204b312927a08d5d94b7
images/plate_023348.jpg,ML७८PW७४०८,latin_letters_devanagari_digits,one_line,medium,train,ML-78-PW-7408,ML,78,PW,7408,,Devanagari Sangam MN 0,yellow,,54f12d3d682171dd79a6765f9bd2db47013c0e0d0f5c071c410d597e72480470
images/plate_023349.jpg,एमएन 32 टीएच 1957,devanagari_letters_ascii_digits,one_line,medium,train,MN-32-TH-1957,MN,32,TH,1957, ,Devanagari Sangam MN 1,yellow,,8f014f395254c30bdb2a5a4d75b676cbc724321b67d5f07a45a8c31235c0c800
images/plate_023350.jpg,एमपी 72 CD ३३३८,mixed_script,two_line,medium,train,MP-72-CD-3338,MP,72,CD,3338, ,Arial Unicode,white,,0a49fd2b966adddc1842af3b6cc3053a1445d62802c79fe714cbca1332584965
images/plate_023351.jpg,MZ60KG2904,latin_only,two_line,clean,train,MZ-60-KG-2904,MZ,60,KG,2904,,Devanagari Sangam MN 0,yellow,,aef8da1af5ad6123aebb5408cb345ceceb9ce5c19fff89d9188dbe31989b9ad0
images/plate_023352.jpg,एनएल४७एसआई६६४१,devanagari_only,one_line,medium,train,NL-47-SI-6641,NL,47,SI,6641,,Devanagari Sangam MN 1,white,,16a67eab2c6e76be57e0464125696f4cbd206be067730fa9acae074d7330435e
images/plate_023353.jpg,OD५८VJ३९४२,latin_letters_devanagari_digits,one_line,clean,train,OD-58-VJ-3942,OD,58,VJ,3942,,Arial Unicode,yellow,,a9c61ee5882e99119007722f3fc6df02798280f82d94652ae76829cd02631031
images/plate_023354.jpg,पीबी 02 पीआर 3894,devanagari_letters_ascii_digits,header_registration,difficult,val,PB-02-PR-3894,PB,02,PR,3894, ,Devanagari Sangam MN 0,yellow,परिवहन,10ff1a6e8bdc80e20e299934af4726cddc4a421fa4027116efd1f8496723d11e
images/plate_023355.jpg,PY ६८ डी 8428,mixed_script,one_line,medium,train,PY-68-D-8428,PY,68,D,8428, ,Devanagari Sangam MN 1,white,,666013360cb7abef10e954e25920e3dcddb3c2b4d52482986148969ed7b9a3b4
